CODPAR,PROVINCIA,CANTON,PARROQUIA,tipo_infraestructura
1235,ORELLANA,FCO.DE ORELLANA,DAYUMA,Pozo
1565,ORELLANA,FCO.DE ORELLANA,INES ARANGO,Pozo
5725,GUAYAS,PALESTINA,PALESTINA,Pozo
5725,GUAYAS,PALESTINA,PALESTINA,Pozo
0820,SANTA ELENA,SANTA ELENA,CHANDUY,Pozo
6040,SANTA ELENA,SANTA ELENA,SANTA ELENA,Pozo
6040,SANTA ELENA,SANTA ELENA,SANTA ELENA,Pozo
1565,ORELLANA,FCO.DE ORELLANA,INES ARANGO,Pozo
1290,SUCUMBIOS,LAGO AGRIO,PACAYACU,Pozo
0630,ORELLANA,AGUARICO,CONONACO,Pozo
0630,ORELLANA,AGUARICO,CONONACO,Pozo
0630,ORELLANA,AGUARICO,CONONACO,Pozo
0630,ORELLANA,AGUARICO,CONONACO,Pozo
0630,ORELLANA,AGUARICO,CONONACO,Pozo
0630,ORELLANA,AGUARICO,CONONACO,Pozo
0630,ORELLANA,AGUARICO,CONONACO,Pozo
6325,SUCUMBIOS,CASCALES,EL DORADO DE CASCALES,Pozo
6325,SUCUMBIOS,CASCALES,EL DORADO DE CASCALES,Pozo
0630,ORELLANA,AGUARICO,CONONACO,Pozo
0630,ORELLANA,AGUARICO,CONONACO,Pozo
0630,ORELLANA,AGUARICO,CONONACO,Pozo
0630,ORELLANA,AGUARICO,CONONACO,Pozo
0630,ORELLANA,AGUARICO,CONONACO,Pozo
6325,SUCUMBIOS,CASCALES,EL DORADO DE CASCALES,Pozo
6325,SUCUMBIOS,CASCALES,EL DORADO DE CASCALES,Pozo
6325,SUCUMBIOS,CASCALES,EL DORADO DE CASCALES,Pozo
6325,SUCUMBIOS,CASCALES,EL DORADO DE CASCALES,Pozo
0630,ORELLANA,AGUARICO,CONONACO,Pozo
0630,ORELLANA,AGUARICO,CONONACO,Pozo
0630,ORELLANA,AGUARICO,CONONACO,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1290,SUCUMBIOS,LAGO AGRIO,PACAYACU,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1940,ORELLANA,FCO.DE ORELLANA,NUEVO PARAISO,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1935,ORELLANA,FCO.DE ORELLANA,SAN LUIS DE ARMENIA,Pozo
1940,ORELLANA,FCO.DE ORELLANA,NUEVO PARAISO,Pozo
1940,ORELLANA,FCO.DE ORELLANA,NUEVO PARAISO,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1935,ORELLANA,FCO.DE ORELLANA,SAN LUIS DE ARMENIA,Pozo
1940,ORELLANA,FCO.DE ORELLANA,NUEVO PARAISO,Pozo
1940,ORELLANA,FCO.DE ORELLANA,NUEVO PARAISO,Pozo
1940,ORELLANA,FCO.DE ORELLANA,NUEVO PARAISO,Pozo
1290,SUCUMBIOS,LAGO AGRIO,PACAYACU,Pozo
1565,ORELLANA,FCO.DE ORELLANA,INES ARANGO,Pozo
3705,SUCUMBIOS,PUTUMAYO,SANTA ELENA,Pozo
3705,SUCUMBIOS,PUTUMAYO,SANTA ELENA,Pozo
3705,SUCUMBIOS,PUTUMAYO,SANTA ELENA,Pozo
0630,ORELLANA,AGUARICO,CONONACO,Pozo
0630,ORELLANA,AGUARICO,CONONACO,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
1935,ORELLANA,FCO.DE ORELLANA,SAN LUIS DE ARMENIA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1810,ORELLANA,FCO.DE ORELLANA,GARCIA MORENO,Pozo
1810,ORELLANA,FCO.DE ORELLANA,GARCIA MORENO,Pozo
1810,ORELLANA,FCO.DE ORELLANA,GARCIA MORENO,Pozo
1810,ORELLANA,FCO.DE ORELLANA,GARCIA MORENO,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0735,PASTAZA,ARAJUNO,CURARAY,Pozo
1020,NAPO,EL CHACO,GONZALO DIAZ DE PINEDA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
1050,ORELLANA,LORETO,PUERTO MURIALDO,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
0940,NAPO,TENA,CHONTAPUNTA,Pozo
1940,ORELLANA,FCO.DE ORELLANA,NUEVO PARAISO,Pozo
1940,ORELLANA,FCO.DE ORELLANA,NUEVO PARAISO,Pozo
1940,ORELLANA,FCO.DE ORELLANA,NUEVO PARAISO,Pozo
5815,ORELLANA,FCO. DE ORELLANA,EL COCA,Pozo
5815,ORELLANA,FCO. DE ORELLANA,EL COCA,Pozo
1935,ORELLANA,FCO.DE ORELLANA,SAN LUIS DE ARMENIA,Pozo
1940,ORELLANA,FCO.DE ORELLANA,NUEVO PARAISO,Pozo
1940,ORELLANA,FCO.DE ORELLANA,NUEVO PARAISO,Pozo
1940,ORELLANA,FCO.DE ORELLANA,NUEVO PARAISO,Pozo
1940,ORELLANA,FCO.DE ORELLANA,NUEVO PARAISO,Pozo
1940,ORELLANA,FCO.DE ORELLANA,NUEVO PARAISO,Pozo
1935,ORELLANA,FCO.DE ORELLANA,SAN LUIS DE ARMENIA,Pozo
1935,ORELLANA,FCO.DE ORELLANA,SAN LUIS DE ARMENIA,Pozo
1935,ORELLANA,FCO.DE ORELLANA,SAN LUIS DE ARMENIA,Pozo
1935,ORELLANA,FCO.DE ORELLANA,SAN LUIS DE ARMENIA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1935,ORELLANA,FCO.DE ORELLANA,SAN LUIS DE ARMENIA,Pozo
1940,ORELLANA,FCO.DE ORELLANA,NUEVO PARAISO,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
1820,ORELLANA,FCO.DE ORELLANA,LA BELLEZA,Pozo
5815,ORELLANA,FCO. DE ORELLANA,EL COCA,Pozo
1810,ORELLANA,FCO.DE ORELLANA,GARCIA MORENO,Pozo
3660,ORELLANA,JOYA DE LOS SACHAS,SAN SEBASTIAN DE COCA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
3660,ORELLANA,JOYA DE LOS SACHAS,SAN SEBASTIAN DE COCA,Pozo
3660,ORELLANA,JOYA DE LOS SACHAS,SAN SEBASTIAN DE COCA,Pozo
3660,ORELLANA,JOYA DE LOS SACHAS,SAN SEBASTIAN DE COCA,Pozo
3660,ORELLANA,JOYA DE LOS SACHAS,SAN SEBASTIAN DE COCA,Pozo
3660,ORELLANA,JOYA DE LOS SACHAS,SAN SEBASTIAN DE COCA,Pozo
1810,ORELLANA,FCO.DE ORELLANA,GARCIA MORENO,Pozo
3660,ORELLANA,JOYA DE LOS SACHAS,SAN SEBASTIAN DE COCA,Pozo
3660,ORELLANA,JOYA DE LOS SACHAS,SAN SEBASTIAN DE COCA,Pozo
1810,ORELLANA,FCO.DE ORELLANA,GARCIA MORENO,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1235,ORELLANA,FCO.DE ORELLANA,DAYUMA,Pozo
1235,ORELLANA,FCO.DE ORELLANA,DAYUMA,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1955,ORELLANA,JOYA DE LOS SACHAS,TRES DE NOVIEMBRE,Pozo
1235,ORELLANA,FCO.DE ORELLANA,DAYUMA,Pozo
1235,ORELLANA,FCO.DE ORELLANA,DAYUMA,Pozo
1950,ORELLANA,JOYA DE LOS SACHAS,RUMIPAMBA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
1965,ORELLANA,JOYA DE LOS SACHAS,UNION MILAGREÑA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
1590,ORELLANA,FCO.DE ORELLANA,EL EDEN,Pozo
2765,SUCUMBIOS,SHUSHUFINDI,PANACOCHA,Pozo
1590,ORELLANA,FCO.DE ORELLANA,EL EDEN,Pozo
1590,ORELLANA,FCO.DE ORELLANA,EL EDEN,Pozo
2765,SUCUMBIOS,SHUSHUFINDI,PANACOCHA,Pozo
2765,SUCUMBIOS,SHUSHUFINDI,PANACOCHA,Pozo
2765,SUCUMBIOS,SHUSHUFINDI,PANACOCHA,Pozo
2765,SUCUMBIOS,SHUSHUFINDI,PANACOCHA,Pozo
2765,SUCUMBIOS,SHUSHUFINDI,PANACOCHA,Pozo
2765,SUCUMBIOS,SHUSHUFINDI,PANACOCHA,Pozo
2765,SUCUMBIOS,SHUSHUFINDI,PANACOCHA,Pozo
2765,SUCUMBIOS,SHUSHUFINDI,PANACOCHA,Pozo
2765,SUCUMBIOS,SHUSHUFINDI,PANACOCHA,Pozo
2765,SUCUMBIOS,SHUSHUFINDI,PANACOCHA,Pozo
2765,SUCUMBIOS,SHUSHUFINDI,PANACOCHA,Pozo
2765,SUCUMBIOS,SHUSHUFINDI,PANACOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2930,ORELLANA,JOYA DE LOS SACHAS,POMPEYA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
2175,SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,Pozo
