codigo_dpa,nombre_provincia,nombre_canton,nombre_parroquia,centroide_lon,centroide_lat,area_km2,poblacion_total,poblacion_afro,pct_poblacion_afro,num_establecimientos,densidad_establecimientos_km2,establecimientos_por_10k_hab,num_infraestructura_petrolera,num_pozos,num_sitios_contaminados,tiene_petroleo,densidad_petroleo_km2
6115,LOS RIOS,QUEVEDO,SAN CAMILO,-79.44844461037063,-1.039720259362453,9.21,12037.0,92.0,0.76,10,1.0858,8.31,0,0,0,0,0.0
5855,LOS RIOS,QUEVEDO,QUEVEDO,-79.46740677626056,-1.0275268398092547,1.51,,,,16,10.596,,0,0,0,0,0.0
6660,LOS RIOS,QUEVEDO,VIVA ALFARO,-79.45551147746801,-1.0670740204929314,14.9,,,,1,0.0671,,0,0,0,0,0.0
6655,LOS RIOS,QUEVEDO,SIETE DE OCTUBRE,-79.4775205475856,-1.0623847040169636,8.68,,,,6,0.6912,,0,0,0,0,0.0
6650,LOS RIOS,QUEVEDO,GUAYACAN,-79.53118430286425,-1.065013024375615,37.65,,,,2,0.0531,,0,0,0,0,0.0
6690,LOS RIOS,QUEVEDO,24 DE MAYO,-79.53392813945474,-1.0341022531251631,48.96,,,,5,0.1021,,0,0,0,0,0.0
5185,LOS RIOS,URDANETA,CATARAMA,-79.48186299917687,-1.5838241500626602,50.26,9680.0,39.0,0.4,2,0.0398,2.07,0,0,0,0,0.0
7480,LOS RIOS,VENTANAS,10 NOVIEMBRE,-79.4606078019651,-1.439279322580137,3.26,,,,0,0.0,,0,0,0,0,0.0
6235,LOS RIOS,VENTANAS,VENTANAS,-79.44399114512356,-1.4562640454976423,149.89,,,,11,0.0734,,0,0,0,0,0.0
6245,LOS RIOS,VINCES,VINCES,-79.71703294459873,-1.48924209437733,572.93,,,,12,0.0209,,0,0,0,0,0.0
6330,LOS RIOS,PALENQUE,PALENQUE,-79.71669400707626,-1.333454617143346,569.22,,,,5,0.0088,,0,0,0,0,0.0
6465,LOS RIOS,BUENA FE,SN JACINTO DE BUENA FE,-79.50915183690569,-0.7721902022206835,415.02,,,,0,0.0,,0,0,0,0,0.0
6685,LOS RIOS,VALENCIA,VALENCIA,-79.30642094476514,-0.7755022390681403,969.81,,,,10,0.0103,,0,0,0,0,0.0
6695,LOS RIOS,MOCACHE,MOCACHE,-79.54986384376922,-1.1895814677972951,565.6,,,,3,0.0053,,0,0,0,0,0.0
6915,LOS RIOS,QUINSALOMA,QUINSALOMA,-79.35580482805234,-1.141248504263545,288.88,,,,8,0.0277,,0,0,0,0,0.0
5285,LOS RIOS,BABAHOYO,DR. CAMILO PONCE E.,-79.54661333129374,-1.876008494613812,60.55,,,,0,0.0,,0,0,0,0,0.0
6150,GUAYAS,GUAYAQUIL,TARQUI,-80.10269439513729,-2.280789751732317,1574.91,,,,214,0.1359,,4,2,2,1,0.0025
6545,GUAYAS,A. BAQUERIZO MORENO,A.BAQUERIZO M /JUJAN,-79.55061404449093,-1.9462792482717055,228.4,,,,0,0.0,,0,0,0,0,0.0
5470,GUAYAS,BALAO,BALAO,-79.725654803135,-2.8932116804255084,438.89,,,,3,0.0068,,0,0,0,0,0.0
5100,GUAYAS,BALZAR,BALZAR,-79.90674023299293,-1.2915610851428676,1176.33,,,,13,0.0111,,0,0,0,0,0.0
5365,GUAYAS,COLIMES,COLIMES,-80.06686311220004,-1.4995134571018078,544.11,,,,3,0.0055,,0,0,0,0,0.0
6225,GUAYAS,EL EMPALME,VELASCO IBARRA,-79.68075788579088,-1.0459493125457493,148.0,50951.0,329.0,0.65,14,0.0946,2.75,0,0,0,0,0.0
5345,GUAYAS,EL TRIUNFO,EL TRIUNFO,-79.36616242058274,-2.316544642525765,560.32,,,,5,0.0089,,0,0,0,0,0.0
5660,GUAYAS,MILAGRO,MILAGRO,-79.57879350918176,-2.1032636297378793,223.41,,,,23,0.1029,,0,0,0,0,0.0
5675,GUAYAS,NARANJAL,NARANJAL,-79.63093311402619,-2.71801259707351,601.46,,,,9,0.015,,0,0,0,0,0.0
5705,GUAYAS,NARANJITO,NARANJITO,-79.39960555270076,-2.153859285060143,230.74,,,,9,0.039,,0,0,0,0,0.0
5725,GUAYAS,PALESTINA,PALESTINA,-79.91746378613033,-1.634542438026493,186.43,,,,1,0.0054,,2,2,0,1,0.0107
5735,GUAYAS,PEDRO CARBO,PEDRO CARBO,-80.32360230964656,-1.8256745500029272,520.72,,,,7,0.0134,,0,0,0,0,0.0
5925,GUAYAS,SAMBORONDON,SAMBORONDON,-79.74427221347986,-1.9740899010029616,187.39,,,,5,0.0267,,0,0,0,0,0.0
6580,GUAYAS,SANTA LUCIA,SANTA LUCIA,-80.03413843617989,-1.713624252179022,364.96,,,,9,0.0247,,0,0,0,0,0.0
5765,GUAYAS,SALITRE,PARAISO,-79.83368711872312,-1.7954175208831828,27.26,,,,0,0.0,,0,0,0,0,0.0
6285,GUAYAS,YAGUACHI,YAGUACHI NUEVO,-79.712074905901,-2.072060585559905,277.27,,,,0,0.0,,0,0,0,0,0.0
6255,GUAYAS,PLAYAS,GRAL. VILLAMIL / PLAYAS,-80.4379596681416,-2.5576960086414786,269.99,,,,0,0.0,,0,0,0,0,0.0
6385,GUAYAS,SIMON BOLIVAR,SIMON BOLIVAR,-79.44741545492585,-2.001779632930418,132.37,,,,3,0.0227,,0,0,0,0,0.0
6410,GUAYAS,CRNL MARCELINO MARIDUENAS,CRNL MARCELINO MARIDUENAS,-79.3820341823773,-2.239312378879469,254.13,,,,0,0.0,,0,0,0,0,0.0
6440,GUAYAS,LOMAS SARGENTILLO,LOMAS SARGENTILLO,-80.0832104175825,-1.8529888841587436,71.83,,,,6,0.0835,,0,0,0,0,0.0
6460,GUAYAS,NOBOL / PIEDRAHITA,NARCISA DE JESUS,-80.04897016064739,-1.9638790943434985,134.68,23850.0,283.0,1.19,2,0.0149,0.84,0,0,0,0,0.0
6620,GUAYAS,GRAL. A. ELIZALDE,GRAL. ELIZALDE /BUCAY,-79.19961678602598,-2.1600904985150153,141.47,,,,0,0.0,,0,0,0,0,0.0
6710,GUAYAS,ISIDRO AYORA,ISIDRO AYORA,-80.16340057645654,-1.9659580023486456,491.84,,,,4,0.0081,,0,0,0,0,0.0
6405,GUAYAS,GUAYAQUIL,PASCUALES,-79.96021931011076,-2.069585211825833,120.48,,,,5,0.0415,,34,0,34,1,0.2822
6265,GUAYAS,GUAYAQUIL,XIMENA,-79.89720419545802,-2.2522607386978892,44.15,,,,72,1.6308,,0,0,0,0,0.0
5355,GUAYAS,GUAYAQUIL,FEBRES CORDERO,-79.92952023618264,-2.212543551965534,15.03,,,,28,1.8629,,0,0,0,0,0.0
5585,GUAYAS,GUAYAQUIL,LETAMENDI,-79.9105616612504,-2.2111996860460423,3.45,,,,7,2.029,,0,0,0,0,0.0
5380,GUAYAS,GUAYAQUIL,GARCIA MORENO,-79.90042811212199,-2.2117373361366615,2.14,,,,9,4.2056,,0,0,0,0,0.0
5055,GUAYAS,GUAYAQUIL,AYACUCHO,-79.88720707421491,-2.20738799273466,1.11,,,,8,7.2072,,0,0,0,0,0.0
5720,GUAYAS,GUAYAQUIL,OLMEDO/SAN ALEJO,-79.88237155395659,-2.2010330701949523,1.18,,,,6,5.0847,,0,0,0,0,0.0
5125,GUAYAS,GUAYAQUIL,BOLIVAR/SAGRARIO,-79.89016727620081,-2.1994920759290153,0.39,,,,9,23.0769,,0,0,0,0,0.0
5890,GUAYAS,GUAYAQUIL,ROCAFUERTE,-79.88522890036377,-2.193466723008951,0.71,,,,9,12.6761,,0,0,0,0,0.0
5695,GUAYAS,GUAYAQUIL,9 DE OCTUBRE,-79.89397663427953,-2.1911217971779533,0.63,,,,0,0.0,,0,0,0,0,0.0
5880,GUAYAS,GUAYAQUIL,ROCA,-79.88560622888492,-2.1868513482739473,0.41,,,,3,7.3171,,0,0,0,0,0.0
5170,GUAYAS,GUAYAQUIL,CARBO/CONCEPCION,-79.8766741500569,-2.1901336554992263,1.79,,,,11,6.1453,,0,0,0,0,0.0
6095,GUAYAS,GUAYAQUIL,SUCRE,-79.89598863684455,-2.1978375032905637,0.76,,,,3,3.9474,,0,0,0,0,0.0
6185,GUAYAS,GUAYAQUIL,URDANETA,-79.90337803120599,-2.194076596353543,1.2,,,,0,0.0,,0,0,0,0,0.0
7445,GUAYAS,SAMBORONDON,LA PUNTILLA (SATELITE),-79.85243494205197,-2.094946039375655,63.18,,,,3,0.0475,,0,0,0,0,0.0
5155,GUAYAS,SALITRE,CANDILEJOS,-79.79220913834584,-1.8512134081005385,17.65,,,,0,0.0,,0,0,0,0,0.0
5200,GUAYAS,SALITRE,SALITRE,-79.83162283972266,-1.86769802499229,38.37,30549.0,55.0,0.18,4,0.1042,1.31,0,0,0,0,0.0
5990,GUAYAS,SALITRE,SAN MATEO,-79.8577499901187,-1.8220270984376103,27.62,,,,0,0.0,,0,0,0,0,0.0
5120,GUAYAS,SALITRE,BOCANA,-79.76843838251786,-1.8271359254761028,21.46,,,,0,0.0,,0,0,0,0,0.0
7425,GUAYAS,DAULE,MAGRO,-80.0041978414499,-1.8842097319570823,0.81,,,,0,0.0,,0,0,0,0,0.0
5370,AZUAY,CUENCA,YANUNCAY,-79.03718251903112,-2.917684451012316,10.59,,,,7,0.661,,0,0,0,0,0.0
5135,AZUAY,CUENCA,EL BATAN,-79.03946650500409,-2.894534640432125,4.83,,,,5,1.0352,,0,0,0,0,0.0
6090,AZUAY,CUENCA,SUCRE,-79.01491241420399,-2.9042103998750592,2.61,,,,9,3.4483,,0,0,0,0,0.0
5450,AZUAY,CUENCA,HUAYNACAPAC,-78.99916252853475,-2.913697959394447,3.72,,,,16,4.3011,,0,0,0,0,0.0
6010,AZUAY,CUENCA,SAN SEBASTIAN,-79.03801302727288,-2.882602845800486,8.3,10728.0,24.0,0.22,13,1.5663,12.12,0,0,0,0,0.0
5875,AZUAY,CUENCA,RAMIREZ DAVALOS,-79.00767220358715,-2.8961323997282875,0.62,,,,0,0.0,,0,0,0,0,0.0
5905,AZUAY,CUENCA,SAGRARIO,-79.00197438101725,-2.898559397545109,0.75,,,,5,6.6667,,0,0,0,0,0.0
5930,AZUAY,CUENCA,SAN BLAS,-78.99560187120557,-2.9000497880820633,1.23,10728.0,24.0,0.22,13,10.5691,12.12,0,0,0,0,0.0
5080,AZUAY,CUENCA,CAÑARIBAMBA,-78.989672085526,-2.904838194426514,1.14,,,,5,4.386,,0,0,0,0,0.0
5290,AZUAY,CUENCA,MONAY,-78.97273179947193,-2.902730773345452,5.45,,,,4,0.7339,,0,0,0,0,0.0
5360,AZUAY,CUENCA,TOTORACOCHA,-78.98211772218546,-2.8913378202136126,2.84,,,,2,0.7042,,0,0,0,0,0.0
5330,AZUAY,CUENCA,EL VECINO,-78.99176767521536,-2.8825762402641053,3.28,,,,6,1.8293,,0,0,0,0,0.0
5075,AZUAY,CUENCA,BELLAVISTA,-79.01401980712185,-2.8791042130137434,5.03,,,,9,1.7893,,0,0,0,0,0.0
6865,AZUAY,CUENCA,HERMANO MIGUEL,-78.98777545203824,-2.8659834945303255,6.56,,,,7,1.0671,,0,0,0,0,0.0
5140,AZUAY,CUENCA,MACHANGARA,-78.9422354582242,-2.863921885381427,14.73,,,,3,0.2037,,0,0,0,0,0.0
5395,AZUAY,GIRON,GIRON,-79.12838708701877,-3.178750106263995,239.52,,,,2,0.0084,,0,0,0,0,0.0
5420,AZUAY,GUALACEO,GUALACEO,-78.79986725588904,-2.894508944006105,41.43,,,,5,0.1207,,0,0,0,0,0.0
6435,AZUAY,CHORDELEG,CHORDELEG,-78.77636608314506,-2.940897973112162,16.32,,,,1,0.0613,,0,0,0,0,0.0
6595,AZUAY,NABON,NABON,-79.03873951196131,-3.2867906699689975,242.77,,,,5,0.0206,,0,0,0,0,0.0
5775,AZUAY,PAUTE,PAUTE,-78.78120387351147,-2.783787747117332,52.86,,,,2,0.0378,,0,0,0,0,0.0
6615,AZUAY,GUACHAPALA,GUACHAPALA,-78.70212330708527,-2.773341550649329,40.51,,,,2,0.0494,,0,0,0,0,0.0
6485,AZUAY,EL PAN,EL PAN,-78.67037634248724,-2.780380588535119,17.71,,,,1,0.0565,,0,0,0,0,0.0
6480,AZUAY,SEVILLA DE ORO,SEVILLA DE ORO,-78.62295594854209,-2.7957339358582503,65.4,,,,1,0.0153,,0,0,0,0,0.0
5690,AZUAY,PUCARA,PUCARA,-79.53101417509289,-3.1697831370037703,569.77,,,,4,0.007,,0,0,0,0,0.0
6565,AZUAY,SAN FERNANDO,SAN FERNANDO,-79.27299735578069,-3.1410831828213257,120.4,,,,1,0.0083,,0,0,0,0,0.0
6045,AZUAY,SANTA ISABEL,SANTA ISABEL,-79.35552919580307,-3.308958457979104,184.73,,,,5,0.0271,,0,0,0,0,0.0
6875,AZUAY,CAMILO PONCE ENRIQUEZ,CAMILO PONCE ENRIQUEZ,-79.67220995408442,-3.0508599342662857,214.16,,,,9,0.042,,0,0,0,0,0.0
6085,AZUAY,SIGSIG,SIGSIG,-78.75819501693042,-3.065679014619908,144.07,,,,4,0.0278,,0,0,0,0,0.0
6360,AZUAY,OÑA,OÑA,-79.10740292016,-3.5113091524835935,217.71,,,,0,0.0,,0,0,0,0,0.0
5040,EL ORO,ARENILLAS,ARENILLAS,-80.02862596056517,-3.6112853999383336,260.37,,,,9,0.0346,,0,0,0,0,0.0
5745,EL ORO,ATAHUALPA,PACCHA,-79.66326261352226,-3.561804044512934,49.34,2509.0,3.0,0.12,1,0.0203,3.99,0,0,0,0,0.0
5340,EL ORO,EL GUABO,EL GUABO,-79.76809705479128,-3.2146843195136574,235.84,,,,4,0.017,,0,0,0,0,0.0
5850,EL ORO,PORTOVELO,PORTOVELO,-79.60709642714237,-3.726861362897771,36.48,,,,3,0.0822,,0,0,0,0,0.0
6310,EL ORO,ZARUMA,ZARUMA,-79.61400292817662,-3.688664885349024,17.1,,,,4,0.2339,,0,0,0,0,0.0
6795,EL ORO,MACHALA,EL CAMBIO,-79.89552165759814,-3.311247057462734,36.92,,,,2,0.0542,,0,0,0,0,0.0
6490,EL ORO,MACHALA,9 DE MAYO,-79.96856291905812,-3.3092694754907166,84.63,,,,0,0.0,,0,0,0,0,0.0
5805,EL ORO,MACHALA,PUERTO BOLIVAR,-79.99409665865285,-3.257843860645253,4.01,,,,2,0.4988,,0,0,0,0,0.0
5625,EL ORO,MACHALA,MACHALA,-79.96245231372218,-3.264000712083273,2.1,,,,41,19.5238,,0,0,0,0,0.0
7505,EL ORO,MACHALA,JUBONES,-79.94028928025143,-3.2445297354956852,4.91,,,,0,0.0,,0,0,0,0,0.0
5565,EL ORO,MACHALA,LA PROVIDENCIA,-79.90251684969985,-3.2680514230059106,51.17,,,,5,0.0977,,0,0,0,0,0.0
7510,EL ORO,MACHALA,JAMBELI,-79.94658488214705,-3.217979396379804,62.1,,,,0,0.0,,0,0,0,0,0.0
6335,EL ORO,LAS LAJAS,LA VICTORIA/LAS LAJAS,-80.09017115988483,-3.7873897272958903,107.67,3287.0,1.0,0.03,2,0.0186,6.08,0,0,0,0,0.0
6950,EL ORO,LAS LAJAS,PLATANILLOS,-80.07161712430637,-3.8007175529475954,0.54,,,,0,0.0,,0,0,0,0,0.0
6900,EL ORO,SANTA ROSA,BALNEARIO JAMBELI,-80.03445762916387,-3.2537625715168907,26.9,,,,0,0.0,,0,0,0,0,0.0
6805,EL ORO,HUAQUILLAS,MILTON REYES,-80.23835659355805,-3.480604615486397,1.65,,,,0,0.0,,0,0,0,0,0.0
6810,EL ORO,HUAQUILLAS,EL PARAISO,-80.23066833716004,-3.480780592358471,1.37,,,,1,0.7299,,0,0,0,0,0.0
6815,EL ORO,HUAQUILLAS,ECUADOR,-80.22345582745103,-3.4796505850914743,3.02,,,,2,0.6623,,0,0,0,0,0.0
6800,EL ORO,HUAQUILLAS,HUALTACO,-80.22872351116465,-3.46070452870331,5.49,,,,0,0.0,,0,0,0,0,0.0
6820,EL ORO,HUAQUILLAS,UNION LOJANA,-80.17279587099728,-3.462887535671957,87.12,,,,0,0.0,,0,0,0,0,0.0
6670,EL ORO,SANTA ROSA,PUERTO JELI,-80.01811629204661,-3.4016816758016275,36.93,,,,0,0.0,,0,0,0,0,0.0
6985,EL ORO,SANTA ROSA,JUMON,-80.00616258812659,-3.460881987768846,12.09,,,,0,0.0,,0,0,0,0,0.0
6060,EL ORO,SANTA ROSA,SANTA ROSA,-79.97538545930357,-3.4606369830069914,24.78,,,,12,0.4843,,0,0,0,0,0.0
6990,EL ORO,SANTA ROSA,NUEVO SANTA ROSA,-79.90565562250866,-3.4566507206081005,68.0,,,,0,0.0,,0,0,0,0,0.0
5770,EL ORO,PASAJE,OCHOA LEON/MATRIZ,-79.76624416158405,-3.39126972289578,117.63,,,,3,0.0255,,0,0,0,0,0.0
6370,EL ORO,PASAJE,BOLIVAR,-79.79394439899345,-3.320746961520267,7.56,,,,1,0.1323,,0,0,0,0,0.0
6365,EL ORO,PASAJE,LOMA DE FRANCO,-79.77043301293877,-3.327276426498244,3.28,,,,0,0.0,,0,0,0,0,0.0
6375,EL ORO,PASAJE,TRES CERRITOS,-79.7895797039106,-3.336539277549603,2.71,,,,0,0.0,,0,0,0,0,0.0
6590,EL ORO,BALSAS,BALSAS,-79.83330986989645,-3.7712221834913984,55.98,,,,1,0.0179,,0,0,0,0,0.0
5715,EL ORO,CHILLA,CHILLA,-79.62742230719883,-3.441795478462088,331.67,,,,2,0.006,,0,0,0,0,0.0
6570,EL ORO,MARCABELI,MARCABELI,-79.92996369042889,-3.7874865926146177,129.82,,,,2,0.0154,,0,0,0,0,0.0
6680,EL ORO,PIÑAS,LA SUSAYA,-79.69937713640859,-3.672937917275,0.82,,,,0,0.0,,0,0,0,0,0.0
6675,EL ORO,PIÑAS,PIÑAS GRANDE,-79.69873464739531,-3.668660578984193,1.37,,,,3,2.1898,,0,0,0,0,0.0
5790,EL ORO,PIÑAS,PIÑAS,-79.6983874580278,-3.6681443647979126,117.43,,,,3,0.0255,,0,0,0,0,0.0
7525,LOJA,LOJA,CARIGAN,-79.24199430328254,-3.9168911201603502,63.63,,,,0,0.0,,0,0,0,0,0.0
6210,LOJA,LOJA,EL VALLE,-79.18492881476034,-3.949667294553481,64.16,,,,7,0.1091,,0,0,0,0,0.0
6100,LOJA,LOJA,SUCRE,-79.23679456516365,-3.9930310154189415,30.38,,,,11,0.3621,,0,0,0,0,0.0
5320,LOJA,LOJA,EL SAGRARIO,-79.16799130871084,-4.00644004384374,18.64,,,,13,0.6974,,0,0,0,0,0.0
7530,LOJA,LOJA,PUNZARA,-79.21549166770245,-4.058714215735036,38.18,,,,1,0.0262,,0,0,0,0,0.0
6015,LOJA,LOJA,SAN SEBASTIAN,-79.1779720329096,-4.067364452690181,69.79,,,,24,0.3439,,0,0,0,0,0.0
5240,LOJA,CALVAS,CHILE,-79.61106651925041,-4.277884471340458,135.56,,,,2,0.0148,,0,0,0,0,0.0
6025,LOJA,CALVAS,SAN VICENTE,-79.50834134018918,-4.321103368438065,62.25,,,,0,0.0,,0,0,0,0,0.0
5175,LOJA,CALVAS,CARIAMANGA,-79.5740489552319,-4.361418873351497,151.5,19551.0,57.0,0.29,5,0.033,2.56,0,0,0,0,0.0
6825,LOJA,CATAMAYO,SAN JOSE,-79.3596039537582,-3.986341136555992,11.14,1924.0,7.0,0.36,2,0.1795,10.4,0,0,0,0,0.0
5270,LOJA,CATAMAYO,CATAMAYO,-79.34743722825962,-3.967892714449418,136.43,,,,5,0.0366,,0,0,0,0,0.0
5195,LOJA,CELICA,CELICA,-79.94987283820889,-4.149913722062293,238.44,,,,4,0.0168,,0,0,0,0,0.0
6530,LOJA,CHAGUARPAMBA,CHAGUARPAMBA,-79.62861506428368,-3.8657571883870423,101.21,,,,2,0.0198,,0,0,0,0,0.0
5020,LOJA,ESPINDOLA,AMALUZA,-79.39119332395268,-4.596257973246179,123.0,4142.0,12.0,0.29,3,0.0244,7.24,0,0,0,0,0.0
5400,LOJA,GONZANAMA,GONZANAMA,-79.44312052381197,-4.22695626846805,72.17,,,,1,0.0139,,0,0,0,0,0.0
5385,LOJA,MACARA,GRAL.ELOY ALFARO,-79.88519609113393,-4.362770579776157,134.49,,,,0,0.0,,0,0,0,0,0.0
5680,LOJA,MACARA,MACARA,-80.0078709367572,-4.299484284114985,234.91,,,,7,0.0298,,0,0,0,0,0.0
5595,LOJA,PALTAS,LOURDES,-79.58169358635656,-4.030384430564191,156.83,,,,2,0.0128,,0,0,0,0,0.0
5180,LOJA,PALTAS,CATACOCHA,-79.68540714765254,-4.103603424577329,284.29,12129.0,26.0,0.21,5,0.0176,4.12,0,0,0,0,0.0
5005,LOJA,PUYANGO,ALAMOR,-80.06074268811783,-3.9715656185626314,241.2,8987.0,27.0,0.3,3,0.0124,3.34,0,0,0,0,0.0
6075,LOJA,SARAGURO,SARAGURO,-79.23427100245121,-3.6344707503569857,75.86,,,,8,0.1055,,0,0,0,0,0.0
6120,LOJA,SOZORANGA,SOZORANGA,-79.78756506258803,-4.245842874327279,293.84,,,,4,0.0136,,0,0,0,0,0.0
6320,LOJA,ZAPOTILLO,ZAPOTILLO,-80.25696141330789,-4.362204285970211,194.65,,,,2,0.0103,,0,0,0,0,0.0
5810,LOJA,PINDAL,PINDAL /FEDERICO PAEZ,-80.11290364524989,-4.127471892903318,49.57,,,,1,0.0202,,0,0,0,0,0.0
6260,LOJA,QUILANGA,QUILANGA /LA PAZ,-79.41168657375316,-4.295271787426689,92.53,,,,2,0.0216,,0,0,0,0,0.0
6730,LOJA,OLMEDO,OLMEDO,-79.6284305197419,-3.936728540723214,61.87,,,,0,0.0,,0,0,0,0,0.0
7520,STO DGO TSACHILAS,LA CONCORDIA,LA CONCORDIA,-79.3765134579657,-0.0030898571060715,81.05,,,,0,0.0,,0,0,0,0,0.0
5870,STO DGO TSACHILAS,SANTO DOMINGO,RIO TOACHI,-79.05660423959162,-0.1621859611981653,495.19,,,,9,0.0182,,8,0,8,1,0.0162
5860,STO DGO TSACHILAS,SANTO DOMINGO,BOMBOLI,-79.29659502320838,-0.2182548573845347,258.45,,,,11,0.0426,,0,0,0,0,0.0
5730,STO DGO TSACHILAS,SANTO DOMINGO,ABRAHAM CALAZACON,-79.22971888586602,-0.2810229303603153,41.62,,,,10,0.2403,,0,0,0,0,0.0
6065,STO DGO TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,-79.1714906814745,-0.249499571783185,1.13,373321.0,7762.0,2.08,19,16.8142,0.51,0,0,0,0,0.0
6180,STO DGO TSACHILAS,SANTO DOMINGO,ZARACAY,-79.16032066506831,-0.2422472840269147,3.37,,,,22,6.5282,,0,0,0,0,0.0
5865,STO DGO TSACHILAS,SANTO DOMINGO,RIO VERDE,-79.18270966294591,-0.3468275575293432,125.74,,,,9,0.0716,,0,0,0,0,0.0
6175,STO DGO TSACHILAS,SANTO DOMINGO,CHIGUILPE,-79.11506476971886,-0.3261612303501202,147.44,,,,5,0.0339,,0,0,0,0,0.0
5275,GUAYAS,DAULE,DAULE,-79.97962847004493,-1.875599496880462,166.3,,,,16,0.0962,,0,0,0,0,0.0
6850,GUAYAS,DAULE,LA AURORA,-79.8920941228162,-2.0248016229895636,61.97,,,,1,0.0161,,0,0,0,0,0.0
5615,MORONA SANTIAGO,MORONA,MACAS,-78.14848834007029,-2.3031467846737623,49.3,22621.0,116.0,0.51,9,0.1826,3.98,0,0,0,0,0.0
5425,MORONA SANTIAGO,GUALAQUIZA,GUALAQUIZA,-78.56154853334591,-3.314498806343516,332.49,,,,4,0.012,,0,0,0,0,0.0
5390,MORONA SANTIAGO,LIMON INDANZA,GRAL. LEONIDAS PLAZA,-78.53425738482768,-2.9864045592531556,287.11,4675.0,2.0,0.04,2,0.007,4.28,0,0,0,0,0.0
5760,MORONA SANTIAGO,PALORA,PALORA,-77.97596409373377,-1.7050622509216613,120.61,,,,1,0.0083,,0,0,0,0,0.0
5645,MORONA SANTIAGO,SANTIAGO,MENDEZ,-78.39042542121585,-2.613514160660873,287.45,,,,0,0.0,,0,0,0,0,0.0
6110,MORONA SANTIAGO,SUCUA,SUCUA,-78.2677946232632,-2.440604320207449,718.99,,,,6,0.0083,,0,0,0,0,0.0
6390,MORONA SANTIAGO,HUAMBOYA,HUAMBOYA,-77.91496631379023,-1.9170693896250892,183.74,,,,2,0.0109,,0,0,0,0,0.0
6445,MORONA SANTIAGO,SAN JUAN BOSCO,SAN JUAN BOSCO,-78.54130328427138,-3.1601086976748336,128.95,911.0,0.0,0.0,2,0.0155,21.95,0,0,0,0,0.0
6700,MORONA SANTIAGO,TAISHA,TAISHA,-77.50311490868832,-2.4061224710199487,1326.08,,,,4,0.003,,1,1,0,1,0.0008
6735,MORONA SANTIAGO,LOGROÑO,LOGROÑO,-78.21986694119163,-2.6058465235569126,55.12,,,,1,0.0181,,0,0,0,0,0.0
6870,MORONA SANTIAGO,PABLO SEXTO,PABLO SEXTO,-78.27567653731771,-1.8580803265601755,1388.96,,,,3,0.0022,,0,0,0,0,0.0
6890,MORONA SANTIAGO,TIWINTZA,SANTIAGO,-78.04049866516529,-3.0338951190873473,648.81,5511.0,10.0,0.18,1,0.0015,1.81,0,0,0,0,0.0
5825,PASTAZA,PASTAZA,PUYO,-77.98965315460472,-1.4722099546343936,91.71,,,,14,0.1527,,0,0,0,0,0.0
5650,PASTAZA,MERA,MERA,-78.06232085584293,-1.3412420045283375,370.63,,,,1,0.0027,,0,0,0,0,0.0
6395,PASTAZA,SANTA CLARA,SANTA CLARA,-77.85891331482212,-1.2561404813649588,243.62,,,,3,0.0123,,0,0,0,0,0.0
6705,PASTAZA,ARAJUNO,ARAJUNO,-77.656738970583,-1.2596670475103553,638.67,,,,4,0.0063,,3,3,0,1,0.0047
5815,ORELLANA,FCO. DE ORELLANA,EL COCA,-76.9879047504088,-0.4401301417034506,148.24,,,,0,0.0,,33,9,24,1,0.2226
5700,ORELLANA,AGUARICO,NUEVO ROCAFUERTE,-75.57063324312399,-0.948955492559039,1173.7,3662.0,27.0,0.74,4,0.0034,10.92,3,3,0,1,0.0026
6200,ORELLANA,JOYA DE LOS SACHAS,LA JOYA DE LOS SACHAS,-76.84482840743163,-0.3079577565266339,191.44,,,,5,0.0261,,856,136,720,1,4.4714
6455,ORELLANA,LORETO,LORETO,-77.27981876974827,-0.6558946596809747,94.57,,,,2,0.0211,,0,0,0,0,0.0
5655,MORONA SANTIAGO,GUALAQUIZA,MERCEDES MOLINA,-78.59907463993147,-3.4138398281948814,33.62,,,,0,0.0,,0,0,0,0,0.0
7485,ORELLANA,AGUARICO,TIPUTINI,-75.65598034276405,-0.7869868848419727,567.56,,,,0,0.0,,7,3,4,1,0.0123
205,SANTA ELENA,SANTA ELENA,ATAHUALPA,-80.77294586703664,-2.3194531916362804,77.44,,,,1,0.0129,,0,0,0,0,0.0
605,SANTA ELENA,SANTA ELENA,COLONCHE,-80.5656709903733,-2.0309563886072226,1146.63,,,,12,0.0105,,0,0,0,0,0.0
820,SANTA ELENA,SANTA ELENA,CHANDUY,-80.52004126057784,-2.362676845042963,770.97,,,,8,0.0104,,0,0,0,0,0.0
2355,SANTA ELENA,SANTA ELENA,MANGLARALTO,-80.69304945251888,-1.7927803379320235,424.73,,,,10,0.0235,,0,0,0,0,0.0
3915,SANTA ELENA,SANTA ELENA,SIMON BOLIVAR,-80.36310462550271,-2.174499013493058,572.35,,,,1,0.0017,,3,3,0,1,0.0052
1300,SANTA ELENA,SANTA ELENA,SAN JOSE DE ANCON,-80.82753364186169,-2.3054987719973927,65.76,,,,2,0.0304,,1511,1363,148,1,22.9775
